collection_timestamp,station_id,station_name,stop_point_ref,operating_day,journey_ref,transport_mode,product_category,public_code,line,train_number,origin,destination,planned_platform,estimated_platform,scheduled_departure,estimated_departure,has_realtime,predicted_delay_minutes,collection_timestamp_local,scheduled_departure_local,estimated_departure_local,date,hour,weekday,weekend,minutes_until_departure
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:500:22,2026-09-22,ch:1:sjyid:100066:SKI-9141,rail,S-Bahn,S9,S9,9141,Bern,Unterzollikofen,22,,2026-09-22 12:01:00+00:00,2026-09-22 12:01:00+00:00,True,0.0,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:01:00+02:00,2026-09-22 14:01:00+02:00,2026-09-22,14,Tuesday,False,-0.8080499999999999
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:1:2,2026-09-22,ch:1:sjyid:100001:821-001,rail,InterCity,IC8,IC8,821,Brig,Romanshorn,2,,2026-09-22 12:02:00+00:00,2026-09-22 12:02:36+00:00,True,0.6,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:02:00+02:00,2026-09-22 14:02:36+02:00,2026-09-22,14,Tuesday,False,0.19194999999999998
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:1:1,2026-09-22,ch:1:sjyid:100015:15350-001,rail,S-Bahn,S3,S3,15350,Biel/Bienne,Belp,1A-D,,2026-09-22 12:02:00+00:00,2026-09-22 12:02:00+00:00,True,0.0,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:02:00+02:00,2026-09-22 14:02:00+02:00,2026-09-22,14,Tuesday,False,0.19194999999999998
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000_gen:ch:1:sloid:7000:1:21_pf:1E-H,2026-09-22,ch:1:sjyid:100015:85350-883,rail,,S3,S3,85350,Bern,Belp,1E-H,,2026-09-22 12:02:00+00:00,2026-09-22 12:02:12+00:00,True,0.2,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:02:00+02:00,2026-09-22 14:02:12+02:00,2026-09-22,14,Tuesday,False,0.19194999999999998
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:3:5,2026-09-22,ch:1:sjyid:100001:972-002,rail,InterCity,IC61,IC61,972,Interlaken Ost,Basel SBB,5,,2026-09-22 12:04:00+00:00,2026-09-22 12:05:00+00:00,True,1.0,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:04:00+02:00,2026-09-22 14:05:00+02:00,2026-09-22,14,Tuesday,False,2.19195
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:4:7,2026-09-22,ch:1:sjyid:100001:2522-001,rail,InterRegio,IR15,IR15,2522,Luzern,Genève-Aéroport,7,,2026-09-22 12:04:00+00:00,2026-09-22 12:04:36+00:00,True,0.6,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:04:00+02:00,2026-09-22 14:04:36+02:00,2026-09-22,14,Tuesday,False,2.19195
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:4:8,2026-09-22,ch:1:sjyid:100001:818-002,rail,InterCity,IC81,IC81,818,Romanshorn,Interlaken Ost,8,,2026-09-22 12:04:00+00:00,2026-09-22 12:04:42+00:00,True,0.7,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:04:00+02:00,2026-09-22 14:04:42+02:00,2026-09-22,14,Tuesday,False,2.19195
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:500:21,2026-09-22,ch:1:sjyid:100066:SKI-1141,rail,RegioExpress,RE5,RE5,1141,Bern,Solothurn,21,,2026-09-22 12:05:00+00:00,2026-09-22 12:05:00+00:00,True,0.0,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:05:00+02:00,2026-09-22 14:05:00+02:00,2026-09-22,14,Tuesday,False,3.19195
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000_gen:ch:1:sloid:7000:6:33_pf:13D-F,2026-09-22,ch:1:sjyid:100015:15652-001,rail,S-Bahn,S6,S6,15652,Bern,Schwarzenburg,13D-F,,2026-09-22 12:06:00+00:00,2026-09-22 12:06:12+00:00,True,0.2,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:06:00+02:00,2026-09-22 14:06:12+02:00,2026-09-22,14,Tuesday,False,4.19195
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:3:6,2026-09-22,ch:1:sjyid:100001:971-001,rail,InterCity,IC6,IC6,971,Basel SBB,Brig,6,,2026-09-22 12:07:00+00:00,2026-09-22 12:07:42+00:00,True,0.7,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:07:00+02:00,2026-09-22 14:07:42+02:00,2026-09-22,14,Tuesday,False,5.19195
2026-09-22 12:01:48.483000+00:00,ch:1:sloid:7000,Bern,ch:1:sloid:7000:5:9,2026-09-22,ch:1:sjyid:100015:2825-001,rail,InterRegio,IR17,IR17,2825,Bern,Olten,9,,2026-09-22 12:07:00+00:00,2026-09-22 12:07:30+00:00,True,0.5,2026-09-22 14:01:48.483000+02:00,2026-09-22 14:07:00+02:00,2026-09-22 14:07:30+02:00,2026-09-22,14,Tuesday,False,5.19195
